Date,Open,High,Low,Close,Adj Close,Volume
2018-08-08,18.239999771118164,18.239999771118164,17.729999542236328,17.940000534057617,17.940000534057617,2133
2018-08-09,17.700000762939453,17.81999969482422,17.15999984741211,17.15999984741211,17.15999984741211,2467
2018-08-10,17.040000915527344,17.100000381469727,16.920000076293945,16.979999542236328,16.979999542236328,967
2018-08-13,17.219999313354492,17.459999084472656,16.950000762939453,16.979999542236328,16.979999542236328,950
2018-08-14,16.200000762939453,16.739999771118164,16.079999923706055,16.079999923706055,16.079999923706055,4333
2018-08-15,15.899999618530273,16.31999969482422,15.84000015258789,15.84000015258789,15.84000015258789,2550
2018-08-16,15.84000015258789,16.170000076293945,15.84000015258789,15.930000305175781,15.930000305175781,3083
2018-08-17,16.139999389648438,17.520000457763672,16.139999389648438,16.920000076293945,16.920000076293945,5300
2018-08-20,16.799999237060547,16.799999237060547,16.110000610351562,16.110000610351562,16.110000610351562,1433
2018-08-21,17.8799991607666,17.8799991607666,16.559999465942383,17.459999084472656,17.459999084472656,3233
2018-08-22,17.459999084472656,17.459999084472656,17.04599952697754,17.22599983215332,17.22599983215332,967
2018-08-23,17.076000213623047,17.993999481201172,16.865999221801758,17.993999481201172,17.993999481201172,4267
2018-08-24,17.172000885009766,17.760000228881836,17.15999984741211,17.15999984741211,17.15999984741211,3317
2018-08-27,16.559999465942383,17.399999618530273,16.20599937438965,17.399999618530273,17.399999618530273,3200
2018-08-28,17.81999969482422,18.1200008392334,17.520000457763672,17.663999557495117,17.663999557495117,2517
2018-08-29,17.579999923706055,17.826000213623047,17.148000717163086,17.520000457763672,17.520000457763672,1317
2018-08-30,17.15999984741211,17.399999618530273,16.920000076293945,17.280000686645508,17.280000686645508,1750
2018-08-31,17.040000915527344,17.280000686645508,16.860000610351562,17.11199951171875,17.11199951171875,950
2018-09-04,17.100000381469727,18.0,16.829999923706055,17.08799934387207,17.08799934387207,2567
2018-09-05,16.860000610351562,17.040000915527344,16.799999237060547,16.986000061035156,16.986000061035156,1333
2018-09-06,16.920000076293945,16.920000076293945,16.860000610351562,16.920000076293945,16.920000076293945,783
2018-09-07,16.860000610351562,16.920000076293945,16.6200008392334,16.805999755859375,16.805999755859375,1950
2018-09-10,16.709999084472656,16.829999923706055,16.709999084472656,16.829999923706055,16.829999923706055,133
2018-09-11,16.6200008392334,16.722000122070312,16.6200008392334,16.667999267578125,16.667999267578125,400
2018-09-12,16.667999267578125,16.667999267578125,16.667999267578125,16.667999267578125,16.667999267578125,183
2018-09-13,17.399999618530273,18.0,17.399999618530273,18.0,18.0,3417
2018-09-14,17.399999618530273,17.790000915527344,16.895999908447266,17.790000915527344,17.790000915527344,600
2018-09-17,17.700000762939453,17.760000228881836,17.100000381469727,17.43000030517578,17.43000030517578,4283
2018-09-18,16.860000610351562,17.441999435424805,16.799999237060547,17.393999099731445,17.393999099731445,333
2018-09-19,17.309999465942383,18.239999771118164,17.219999313354492,18.035999298095703,18.035999298095703,4450
2018-09-20,17.760000228881836,18.299999237060547,16.559999465942383,17.892000198364258,17.892000198364258,3883
2018-09-21,17.32200050354004,18.959999084472656,16.961999893188477,18.959999084472656,18.959999084472656,5417
2018-09-24,18.540000915527344,18.540000915527344,17.615999221801758,18.18000030517578,18.18000030517578,583
2018-09-25,17.639999389648438,18.083999633789062,17.639999389648438,18.0,18.0,317
2018-09-26,17.399999618530273,18.360000610351562,17.399999618530273,18.0,18.0,4450
2018-09-27,17.8799991607666,18.143999099731445,17.8799991607666,18.0,18.0,1550
2018-09-28,18.059999465942383,18.059999465942383,17.639999389648438,17.940000534057617,17.940000534057617,1483
2018-10-01,17.856000900268555,17.856000900268555,17.375999450683594,17.520000457763672,17.520000457763672,300
2018-10-02,17.399999618530273,17.459999084472656,16.992000579833984,17.100000381469727,17.100000381469727,3800
2018-10-03,17.1299991607666,17.1299991607666,17.100000381469727,17.100000381469727,17.100000381469727,267
2018-10-04,17.520000457763672,17.520000457763672,17.100000381469727,17.459999084472656,17.459999084472656,917
2018-10-05,16.625999450683594,17.34000015258789,16.6200008392334,17.214000701904297,17.214000701904297,617
2018-10-08,17.34000015258789,17.34000015258789,16.559999465942383,16.643999099731445,16.643999099731445,1817
2018-10-09,17.15999984741211,17.15999984741211,16.5,16.5,16.5,983
2018-10-10,16.860000610351562,16.950000762939453,14.699999809265137,16.200000762939453,16.200000762939453,4283
2018-10-11,15.899999618530273,16.260000228881836,15.534000396728516,15.899999618530273,15.899999618530273,1550
2018-10-12,16.33799934387207,16.33799934387207,15.899999618530273,15.977999687194824,15.977999687194824,100
2018-10-15,15.300000190734863,15.960000038146973,15.300000190734863,15.87600040435791,15.87600040435791,2200
2018-10-16,15.539999961853027,15.779999732971191,15.288000106811523,15.600000381469727,15.600000381469727,2683
2018-10-17,15.0,15.180000305175781,14.640000343322754,15.0,15.0,3950
2018-10-18,14.880000114440918,14.880000114440918,14.399999618530273,14.460000038146973,14.460000038146973,1950
2018-10-19,14.279999732971191,15.119999885559082,14.15999984741211,14.574000358581543,14.574000358581543,3017
2018-10-22,14.399999618530273,14.399999618530273,13.920000076293945,14.100000381469727,14.100000381469727,3517
2018-10-23,13.5,14.699999809265137,13.307999610900879,13.800000190734863,13.800000190734863,4650
2018-10-24,13.4399995803833,13.866000175476074,13.319999694824219,13.319999694824219,13.319999694824219,1667
2018-10-25,13.140000343322754,13.140000343322754,12.8100004196167,13.020000457763672,13.020000457763672,850
2018-10-26,12.720000267028809,12.911999702453613,12.720000267028809,12.911999702453613,12.911999702453613,200
2018-10-29,12.65999984741211,12.65999984741211,12.0600004196167,12.300000190734863,12.300000190734863,2617
2018-10-30,12.300000190734863,12.65999984741211,12.119999885559082,12.630000114440918,12.630000114440918,883
2018-10-31,12.300000190734863,12.84000015258789,12.239999771118164,12.720000267028809,12.720000267028809,833
2018-11-01,13.380000114440918,16.739999771118164,13.013999938964844,14.640000343322754,14.640000343322754,28117
2018-11-02,13.800000190734863,14.34000015258789,13.800000190734863,14.34000015258789,14.34000015258789,2100
2018-11-05,14.9399995803833,15.77400016784668,14.399999618530273,14.399999618530273,14.399999618530273,11267
2018-11-06,14.291999816894531,14.291999816894531,13.920000076293945,14.166000366210938,14.166000366210938,1583
2018-11-07,14.460000038146973,15.720000267028809,14.15999984741211,15.359999656677246,15.359999656677246,11650
2018-11-08,14.520000457763672,14.807999610900879,13.907999992370605,14.699999809265137,14.699999809265137,1067
2018-11-09,14.9399995803833,15.779999732971191,14.460000038146973,14.904000282287598,14.904000282287598,6400
2018-11-12,14.640000343322754,14.699999809265137,14.531999588012695,14.640000343322754,14.640000343322754,983
2018-11-13,14.460000038146973,14.460000038146973,14.279999732971191,14.460000038146973,14.460000038146973,733
2018-11-14,14.220000267028809,14.819999694824219,14.220000267028809,14.640000343322754,14.640000343322754,1433
2018-11-15,14.15999984741211,14.399999618530273,13.619999885559082,14.399999618530273,14.399999618530273,1133
2018-11-16,13.859999656677246,14.34000015258789,13.859999656677246,14.34000015258789,14.34000015258789,1550
2018-11-19,14.460000038146973,14.460000038146973,13.859999656677246,14.36400032043457,14.36400032043457,583
2018-11-20,14.244000434875488,14.819999694824219,13.079999923706055,14.100000381469727,14.100000381469727,7283
2018-11-21,13.5,14.369999885559082,13.5,14.100000381469727,14.100000381469727,5133
2018-11-23,14.100000381469727,14.100000381469727,14.100000381469727,14.100000381469727,14.100000381469727,50
2018-11-26,13.260000228881836,13.5600004196167,13.140000343322754,13.5,13.5,5433
2018-11-27,13.199999809265137,13.380000114440918,12.72599983215332,13.380000114440918,13.380000114440918,1983
2018-11-28,13.199999809265137,13.5,13.140000343322754,13.5,13.5,2433
2018-11-29,13.319999694824219,14.039999961853027,13.260000228881836,14.039999961853027,14.039999961853027,1383
2018-11-30,13.979999542236328,14.1899995803833,13.62600040435791,13.680000305175781,13.680000305175781,217
2018-12-03,13.920000076293945,15.479999542236328,13.920000076293945,15.0,15.0,18433
2018-12-04,14.472000122070312,14.472000122070312,14.093999862670898,14.15999984741211,14.15999984741211,883
2018-12-06,13.380000114440918,13.680000305175781,13.086000442504883,13.260000228881836,13.260000228881836,2150
2018-12-07,13.470000267028809,13.470000267028809,12.600000381469727,12.720000267028809,12.720000267028809,4117
2018-12-10,12.906000137329102,12.930000305175781,12.456000328063965,12.930000305175781,12.930000305175781,3350
2018-12-11,12.600000381469727,12.815999984741211,12.0,12.0600004196167,12.0600004196167,8117
2018-12-12,12.300000190734863,12.84000015258789,12.180000305175781,12.73799991607666,12.73799991607666,4767
2018-12-13,13.043999671936035,13.043999671936035,12.359999656677246,12.899999618530273,12.899999618530273,217
2018-12-14,12.911999702453613,12.911999702453613,12.180000305175781,12.755999565124512,12.755999565124512,1583
2018-12-17,13.260000228881836,13.800000190734863,12.779999732971191,12.779999732971191,12.779999732971191,10900
2018-12-18,12.600000381469727,12.899999618530273,12.119999885559082,12.65999984741211,12.65999984741211,2083
2018-12-19,12.642000198364258,12.642000198364258,12.0,12.510000228881836,12.510000228881836,633
2018-12-20,12.119999885559082,12.119999885559082,10.788000106811523,10.859999656677246,10.859999656677246,9917
2018-12-21,10.4399995803833,11.28600025177002,10.4399995803833,10.51200008392334,10.51200008392334,2250
2018-12-24,8.819999694824219,9.899999618530273,8.819999694824219,9.899999618530273,9.899999618530273,3883
2018-12-26,9.899999618530273,10.199999809265137,9.899999618530273,10.079999923706055,10.079999923706055,767
2018-12-27,9.119999885559082,9.479999542236328,8.819999694824219,8.970000267028809,8.970000267028809,4833
2018-12-28,9.300000190734863,10.020000457763672,9.0,9.923999786376953,9.923999786376953,8033
